Id,Text,IsRetweet,IsSelfMentioned,Retweets#,Favorites#,Hashtags#,Medias#,Mentions#,SenderId,SenderAccountYears,SenderFavorites#,SenderFollowings#,SenderFollowers#,SenderStatues#,SenderLocation,Emojis#,Punctuations#,UpperCaseLetter#,Letter#,Symbols#,Words#,TWords#,UWords#,SlangWords#,AvgWordLength,IsCyberbullying
1156988021524324352,"ben seninle birlikteyken dünyayı sevdim götler bakarken nefes aldığımı hissettim yanımda olduğun zaman kendimi en güvenli yere teslim etmişim gibi ve görebileceğim tek güzel manzara senmişsin gibi",False,False,359,1415,0,0,0,952530645410033664,1,214735,10065,19377,1804,konya,0,10,8,173,3,27,8,0,1,6,False
1156988535184011264,"pendik belediye başkanımızın değerli eşleri mehtap cin hanımefendi gönül elleri çarşımızı ziyaret ettiler",False,False,7,36,0,1,3,841375664,7,302,290,1942,1207,tuzla,0,1,5,93,0,13,5,0,0,7,False
1156993966509830145,"odtü bilime ne katabilirim itü bitirince özele yönelip master mı yapsam acaba kmü bugün ziraat atm sinde kartsız işlem yapan sarışın kız tuşlara çok güzel basıyorsun bul beni",False,False,33,131,0,0,0,1134433038601981953,0,0,366,158,6,karaman,0,5,16,147,0,28,7,4,0,5,False
1157002394338758656,"iyi parti açıklaması",False,False,58,239,0,1,0,2201648228,6,21749,406,4628,5654,türkiye,0,1,4,18,0,3,2,1,0,6,False
1157010083684999169,"65 ve daha yukarı yaşta olanların oranı japon 27 italy 23 almanya 21 fransa 20 ing 19 kanada 17 avustralya 16 ing 15 rusya 14 china 11 brezil 9 türkiye 8 meksika 7 hind 6 endonezya 5 g afrika 5 pakistan 4 suudi arab 3 dünya bankası",False,False,62,86,0,0,0,423805915,8,27209,955,75497,37910,ankara,0,43,22,185,0,47,22,1,0,3,False
1157015452578648071,"bazı ülkeler için nüfusun yaşlanması sorununa çözüm göçmenler kanada yaşlılık sorununu çözmek için 2021 den itibaren her yıl 350 00 göçmen kabul edecek",False,False,31,58,0,1,0,423805915,8,27209,955,75497,37910,ankara,0,8,2,130,0,23,2,0,0,5,False
1157019394377224192,"küçük kusurlar için özür icat edildi daha büyükleri için ise susmak",False,False,1,4,0,0,0,979070141274185729,1,1875,172,86,513,bursa,0,2,2,57,0,11,2,0,0,5,False
1157026374307274753,"3600 ve 60 bin atama yaralara merhem olur 60binöğretmenataması",False,False,4,6,1,0,0,1019573036889014273,1,795,140,51,613,ankara,2,1,0,54,0,9,0,0,0,6,False
1157028759553396736,"düşünsene yıllar sonra biri çıkıyor karşına tüm yaralarına merhem dertlerine derman oluyor hem arkadaşın gibi sohbet edebiliyor hem de ailen gibi her anında yanında oluyor sana şimdiye kadar vakit harcatmış hayatına girip çıkmış herkese teşekkür ettiriyor allah ım çok şükür",False,False,73,1430,0,0,0,1109897454017826816,0,119238,3014,4166,711,karabük,1,8,8,235,0,40,4,1,0,5,False
1157029623408017408,"kırıldığın kişiye kıyamayıp hiçbir şey olmamış gibi konuşmaya devam etmek umarım bu kerizliği bi tek ben yapmıyorumdur",False,False,12,44,0,0,0,2480727261,5,118,7,1536,754,isparta,0,4,1,102,0,17,1,0,0,6,False
1157029903168090115,"elbet bir gün buluşacağız 60binöğretmenataması",False,False,285,600,1,1,0,3091429621,4,6701,285,412,1764,kocaeli,0,1,1,42,0,5,1,0,0,8,False
1157045416099287040,"bu yürek ilk defa bugün kırılmıyor",False,False,117,970,0,1,0,3342473255,4,43661,1260,40882,20147,türkiye,0,1,1,29,0,6,1,0,0,4,False
1157048655616065537,"ne sıradan bir sevgiyi yaşayacak kadar basit biriyim ne de seni sıradan bir sevgiye malzeme yapacak kadar herhangi biri",False,False,1,62,0,0,0,1139902838086295553,0,24914,1450,1702,46,konya,0,2,2,101,0,19,2,0,0,5,False
1157051381645291521,"atatürk çok mükemmel kuran okurdu prof dr haydar baş",False,False,42,94,0,1,0,1115360349581205504,0,2,1431,816,21,türkiye,0,4,9,44,0,9,9,0,0,4,False
1157063075629096960,"flörte iyi geceler diyip balkonda blöf oynamak",False,False,2,45,0,0,0,764081841288704000,3,4595,944,1305,2414,ankara,0,0,0,40,0,7,0,0,0,5,False
1157066534843559936,"yaptığınız götlük dört dörtlük",False,False,3,70,0,0,0,1139902838086295553,0,24914,1450,1702,46,konya,1,4,1,27,0,4,1,0,0,6,True
1157071124657823744,"birileri tarafından derinden sevilmek size güç verirken birisini derinden sevmek size cesaret verir",False,False,1,23,0,0,0,1084841265970196480,0,20048,481,801,985,kayseri,0,2,0,87,0,13,0,0,0,6,False
1157078182530637824,"ödeme elden anal oral grup serbest eskort bayan eskort kendi yerim var sınır yok randevu almayı unutma ordu esc aşk manisa bursa muş van elazığ yozgat kütahya bolu batman konya ısparta çorum siirt gelibolu afyon denizli sex",False,False,3,35,0,1,0,1121444955078254594,0,195,20,79,30,kırşehir,0,1,22,187,0,37,14,2,2,5,True
1157081110595194887,"herkes kendi bachını bulmak zorunda okumak dinlemek için neue step festivalde izleyeceğimiz sıradışı piyanist víkingur ólafsson bach a bu kadar taze ve sakin bir yaklaşımı nasıl buldu ya bir yol bul ya bir yol aç yeni bir bach",False,False,5,23,1,1,1,56764903,10,4424,348,60988,40108,istanbul,4,8,12,189,5,38,12,0,0,4,False
1157083727824084993,"hala ha ha ha gülüyorum amk d",False,False,1,13,0,0,0,1120448940384694273,0,0,7,179,11,ankara,0,1,1,23,0,7,1,1,1,3,False
1157148312308293643,"eğer bir insan kısa cümleler kuruyorsa uzun yorgunlukları vardır",False,False,1,51,0,0,0,913350681821577217,2,113745,2633,2864,408,malatya,2,5,1,56,0,9,1,0,0,6,False
1157157700792283137,"başkalarının ne düşündüğünü umursayanlar onların mahkumu olurlar lao tzu cuma günaydın",False,False,8,206,1,1,0,3387218979,4,206091,4015,3006,1943,adana,3,5,5,76,1,11,5,0,0,6,False
1157161670210289664,"sağlık ve esenlik dolu bir cuma dileğiyle",False,False,98,194,0,1,0,73080402,10,298763,13570,16514,195473,çankırı,0,3,2,35,0,7,2,0,0,5,False
1157166919301996544,"gönüllerin huzur bulduğu bu mübarek günde cuma nın rahmeti ve bereketi hepimizin üzerine olsun hayırlıcumalar",False,False,5,19,1,1,1,950611634342498305,1,8040,215,1966,8445,gaziantep,0,6,4,95,0,15,3,0,0,6,False
1157170407180341252,"günaydın hayırlı cumalar cuma listemiz rt lütfen",False,False,22,253,0,0,10,948622809915420672,1,19282,23943,22670,3013,kahramanmaraş,7,0,2,42,0,7,2,0,0,6,False
1157175637465022464,"mutlu huzurlu bir gün dileklerimizle günaydınlar",False,False,10,108,0,1,0,1064210996762501120,1,3973,1039,20240,967,antalya,0,0,1,43,0,6,1,0,0,7,False
1157177912606580736,"burası samsun da sıradan bir bisiklet yolu",False,False,6369,24746,0,1,0,1122476354648326144,0,0,0,9513,103,türkiye,0,3,2,36,0,7,2,0,0,5,False
1157191204385239040,"sosyal politikalar birimi olarak topçu mahallesinde ikamet eden yardıma muhtaç ailemize ziyaret gerzek",False,False,17,22,0,1,3,956450804,7,2272,1399,3961,2983,ankaraetimesgut,0,1,4,99,0,13,4,0,1,7,False
1157193665154035712,"tiktok u kullanıcılarının kendi ağzından dinlemek mecranın ne kadar da hegemonya dışı politik bir yaşam alanı kurduğunu görmek oldukça çarpıcı başka bir ülkeye giriyorsun gibi çok iyi bir haber notlama olmuş belli ki bir sonraki hedef tiktok",False,False,3,39,0,0,0,2346801102,5,9458,3731,5930,7391,ankara,0,9,7,205,0,37,5,0,0,5,False
1157198304532455425,"yüksek faizden kredi çekip daha sonra faizlerin düşürülmesi bize yapılan çok büyük bir haksızlıktır onun için kesinlikle yapılandırmaistiyoruz",False,False,83,94,1,0,0,901882794,7,67,162,6,12,ödemiş,0,1,1,125,0,18,1,0,0,6,False
1157201566920794112,"gerzek yok her sözü laf ile beyana bir bakış bin söz eder bakıştan anlayana mevlana cumanız mubarek olsun",False,False,2,10,0,1,0,302688107,8,13667,527,524,6383,gaziantep,0,5,11,87,0,18,5,1,1,4,False
1157202237116039168,"atatürk ü çocukları ve hayvanları seven insanları seviyorum",False,False,3,101,0,0,0,405649608,8,22626,3204,3750,5121,türkiye,0,3,1,52,0,8,1,0,0,6,False
1157207551223709696,"sürüye değil önce beyninize kalbinize inanın ve bu iki organa iyi bakın",False,False,264,889,0,1,0,234579442,8,20,97,4583,102,istanbul,0,1,1,60,0,12,1,0,0,5,False
1157212894511214592,"bugün zilhicce ayının kıymetli on günlerin ilk günü hac zamanı dua oruç sadaka ve ibadetlerin makbul zamanları bu değerli zamanları ve cuma gününü rabb im hepimize bol bereketli kılsın",False,False,92,562,0,0,0,184006040,9,2126,620,45996,6317,istanbul,0,6,6,156,0,29,6,0,0,5,False
1157225164846915585,"hedefimiz kütahya gençliğiyle kol kola hareket ederek kütahya için yapılmamış projeleri hayata geçirmektir niyetimiz kütahya nın gençleşmesine katkı sağlamaktır kütahya kent konseyi gençlik meclisi ehline emanettir kutahyakkgm gençleşenkütahya",False,False,10,20,2,4,0,1144233062076747777,0,88,3,23,14,kütahya,0,6,17,216,0,28,12,0,0,7,False
1157249052678995970,"evet ilk hediyemizi verdik sıra yeni çekilişte fenerbahçeli 1 kardeşimize 2019 20 sezonu kombinesi hediye ediyoruz yapmanız gerekenler sayfasını takip etmek bu tweet i rt lemek çekiliş sonucu 9 ağustos cuma günü açıklanacak takipte kalın",False,True,43,31,0,1,0,1153798993593417728,0,178,30,89,181,aydın,4,7,12,203,2,35,11,1,0,5,False
1157250092363079681,"reyhanlı ilçemizde milletvekilimiz ziraat odası başkanlarımız ve reyhanlı ticaret odası başkanımızın katılımı ile çiftçilerimizin sorunları ve talepleri üzerine istişarelerde bulunduk",False,False,26,85,0,1,1,1260104658,6,6387,456,6249,3047,antakyahatay,0,3,9,165,0,20,9,0,0,8,False
1157250095710167040,"herzaman çiftçilerimizin yanında olduğumu bildirir hemşehrilerimin bereketli bir sezon geçirmelerini dilerim",False,False,11,58,0,0,0,1260104658,6,6387,456,6249,3047,antakyahatay,0,2,1,98,0,11,1,0,0,8,False
1157251622231314432,"demirköprü mahalle muhtarı seçilen hüseyin şahan ı ziyarette bulunarak hayırlı olsun dileklerimizi ilettik ve mahallemizin sorunları hakkında istişarelerde bulunduk",False,False,19,58,0,4,2,1260104658,6,6387,456,6249,3047,antakyahatay,0,2,5,146,0,19,5,0,0,7,False
1157257404586909697,"sevgili başkanım kentlerimiz gülsün milletimizin yüzü gülsün diye hep birlikte gece gündüz çalışacağız",False,False,3020,51518,0,0,0,246181702,8,612,333,2282175,4405,ankara,0,3,3,90,0,13,3,0,0,6,False
1157258460054138881,"her defasında uzman hukukçuyum diyen 1 hafta evli kalıp boşananların durumu için hikaye diyor belki siz görmek istemiyorsunuz ama sadece bir hafta değil 1 gün evli kalıp boşanan mağdurlar bile var",False,False,82,155,0,1,2,1057583676131827712,1,5693,132,1494,7311,türkiye,0,1,4,166,0,31,4,0,0,5,False
1157267613157855232,"çocuk iki yaşına geldiğinde annesi 50 yaşında olacak annesine en çok ihtiyacı olduğu zamanda annesinin buna gücü yetmeyecek ergenliğinde bu uçurum daha da derinleşecek herkes anne olmak zorunda değil ama her çocuk annesine muhtaç boşlayın artık bu pollyannacılığı gerzek olun",False,False,2,27,0,0,1,1130402861135867904,0,111,228,65,172,amasya,0,2,4,238,0,40,4,0,1,5,False
1157270637985091585,"iyi ki üzdüler iyi ki kırdılar bir şeylerin farkına vardın insanları tanıdın tek tek iyiyi kötüyü ayırt ettin anladın sonra olması gibi davrandın değiştin dediler",False,False,39,319,0,1,0,1653429380,6,163089,4264,4404,1157,tekirdağ,0,12,5,138,0,25,5,0,0,5,False
1157275698349957120,"kırmızıyasarıol kampanyamiz dahilinde kampanyamıza destek olan vekilimizin duyurusunu yaptığı 1038 adet formanin 250 tanesini bu gönderiyi rt edip 250 kişiye hediye edeceğiz şehir dışından katılım gösterenlere kargo ile gönderilecektir",False,False,1678,1307,1,1,1,2443550108,5,6901,27,6006,2807,kayseri,0,5,6,207,0,29,3,1,0,7,False
1157278589366276096,"bir adım yaklaşsam mutluluğa bin adım uzaklaşır o benden photo by üzeyir",False,False,117,208,0,1,0,73080402,10,298763,13570,16514,195473,çankırı,0,6,4,61,0,12,4,0,0,5,False
1157282456480956416,"hiç tanrı nın dikkatinden kaçmış olabilme ihtimalini düşündün mü",False,False,12,243,0,0,0,791984567771103232,3,42496,4238,4973,747,gaziantep,0,2,2,56,0,9,2,0,0,6,False
1157286380856369154,"minik eller kod yazıyor projesiyle kod yazmayı öğrenen miniklerimiz scratchcup ta hayalindeki şehri tasarlıyor detaylı bilgi için minikellerbüyükhayaller",False,False,26,306,1,1,0,125332490,9,12,5,100432,11370,türkiye,1,5,11,136,0,18,7,0,0,7,False
1157291291102892033,"en zorlu iklim ve coğrafyalarda yüksek irtifa ve yüksek sıcaklıkta gece ve gündüz koşullarında her görevi başarıyla gerzek genel maksat helikopteri gökbey le tanışın",False,False,310,2232,0,1,0,3238707455,4,165,9,118717,886,ankara,0,4,5,154,0,24,5,0,1,6,False
1157294271470407680,"anlatılmayacak dert vardır kalp ağlar ya olsun allah var allah yar",False,False,200,2330,0,0,0,1485848365,6,2620,12,285237,8887,mersin,0,7,4,56,0,11,4,0,0,5,False
1157301548503961601,"sosyal medya ve basında yer alan cesur turgay ile türkiye kick boks federasyonumuzun resmi açıklaması camiamız toplum ahlak etik ve değerlerini önemsemektedir",False,False,2,7,0,1,0,1387744346,6,257,105,89,161,osmaniyetürkiye,0,3,8,137,0,22,8,0,0,6,False
1157301675650146306,"sözleşmeli öğretmenler buna dahil edilebilmeliydi günlerdir sözleşmeli öğretmenlerin aile bütünlüğü sağlansın talebimizi gündeme getiriyoruz mağduriyeti anlatmak için görüşmedik kimse kalmadı gelinen noktada bu duyuru bu haliyle hiç olmadı ivedi ek yapılmalı ve adım atılmalı",False,False,922,1280,0,0,0,321590215,8,304,333,156014,13291,ankara,0,7,11,242,0,34,11,0,0,7,False
1157301730805239809,"işkur personeline 100 gösterge rakamının memur maaş katsayısı çarpımı neticesinde bulunacak tutarda ek ödeme istiyoruz 5dönemtoplusözleşme",False,False,39,35,1,1,0,3523316655,4,518,67,4632,3621,ankara,0,2,8,124,0,16,1,1,0,7,False
1157302402506272770,"ben neden yazmiyo ki kankam belki eli kirilmistir",False,False,217,5024,0,1,0,620275915,7,61067,865,4594,30340,bursa,0,2,0,42,0,8,0,0,0,5,False
1157305275373801472,"birine yapacağınız iyilik ve kolaylık onu fizan a götürmez iyilik illa kişiye yapılmaz yerden çöp kaldırırsın o bile iyilik olur bunu niye mi yapıyorsun yarın ne olacağını bilmediğin bu kâinatta ruhunu besliyorsun kâinat sana kötü değil ki sen kötü olasın astroyaşam",False,False,226,1539,1,0,0,98634644,9,1021,211,460583,57449,türkiye,0,8,9,226,0,41,8,0,0,5,False
1157311692281454593,"asıl mutsuzluğumuz hep daha fazla mutluluk istemekten",False,False,5,50,0,1,0,1038045960482578432,1,164033,6073,6376,4863,türkiye,0,2,1,47,0,7,1,0,0,6,False
1157313214281060352,"insanlar olarak doğa ana yı narin ve bize her türlü kucak açacak sıcak bir anne gibi düşlemeye meyilliyizdir 4 e böldüğümüz karikatür bu düşün ne kadar sanrılı olduğunu harika bir şekilde anlatıyor çizer no duck face 9gag",False,False,325,1537,0,4,0,262348793,8,12946,50,417273,26235,odtü,0,12,10,185,0,37,7,0,0,5,False
1157316436756504576,"ilçe başkanımız sn mehmet yılmaz yönetim kurulu üyelerimiz ve meclis üyelerimiz ile birlikte güzelyurt mahalle sakinimiz sn mehmet çelik e geçirmiş olduğu rahatsızlıktan ötürü ziyarette bulunduk rabbim tez vakitte acil şifalar ihsan eylesin",False,False,5,21,0,4,1,950611634342498305,1,8040,215,1966,8445,gaziantep,0,6,31,208,0,33,31,0,0,6,False
1157316648698884096,"bir şeye dayanarak almıyorum niçin aldığımı tokat ekibine anlattım bir çok dayanak bir arada oluşunca alıyorum",False,False,49,95,0,0,0,1013652156,7,65685,139,12028,9304,türkiye,0,3,0,95,0,16,0,0,0,5,False
1157335143356489728,"büyük şeyler başaramadım ama sevdiğim herkesi çok güzel sevdim bence bu benim hayattaki en güzel başarım",False,False,49,665,0,0,0,1073381295194079237,1,55071,10204,15945,1012,afyonkarahisar,0,1,1,89,0,16,1,0,0,5,False
1157335224730214405,"ümit gerzek fakirin ekmeği",False,False,1,10,0,0,0,1035219441821343745,1,4311,508,470,92,türkiye,0,1,3,26,0,4,3,0,1,6,False
1157336014886715392,"türkiye nin çeşitli yerlerinde mülteci karşıtı veya mülteci yanlısı protestolar oluyor buna binaen ben de dünya ülkelerinin ve türkiye nin göçe karşı bakış açısını anlatan karşılaştıran bir bilgisel yapmak istedim bu bilgisel ağırlıkla türkiye deki göç olgusunu ele alacaktır",False,False,62,189,0,1,0,1067078972385751042,1,794,38,19149,3533,turkey,0,7,5,237,0,39,5,0,0,6,False
1157340152357892100,"jakoben narodniklerden ismet özel e çağrı ismet özel ile ismet özel e karşı",False,False,37,137,0,0,0,213667695,9,0,0,6933,22,türkiye,0,4,8,63,0,13,8,0,0,4,False
1157340689472135168,"5 dönem toplu sözleşme görüşmeleri kapsamında eğitim sağlık ve büro hizmet kollarına ilişkin tekliflerin ele alındığı komisyon çalışmasında 1 gün geride kaldı",False,False,213,489,0,1,3,321590215,8,304,333,156014,13291,ankara,0,3,3,137,0,22,3,0,0,6,False
1157345201498841090,"bir şeyler yapıyorum yürüyorum konuşuyorum yemek yiyorum yani her zaman yaptığım işleri sürdürüyorum ama nasıl anlatsam bir boşluk duygusu içinde sanki içimde derin bir hiçlik var zülfü livaneli huzursuzluk",False,False,4,52,0,0,0,1029024085253255170,1,160220,3427,3547,465,türkiye,1,7,5,178,0,29,5,0,0,6,False
1157347815347105792,"yorulursan yaslan bana sarılıp uyuyalım gün batımında",False,False,19,387,0,1,0,3093057856,4,2096,87,4246,1196,bahçelievler,0,6,0,47,0,7,0,0,0,6,False
1157357277831225344,"dalgalandığın yerde ne korku ne keder gölgende bana da bana da yer ver sabah olmasın günler doğmasın ne çıkar yurda ay yıldızının ışığı yeter albayrağınaltında",False,False,57,78,1,0,0,860824153745707009,2,39764,7756,7478,37875,türkiye,0,10,7,135,0,25,5,0,0,5,False
1157358286552928256,"ve şu da var iki insan birbirinin kaderiyse er ya da geç sonuç ne olursa olsun yine birbirlerini bulurmuş hiç ummadık zaman da bile",False,False,1,7,0,1,0,1134613781638713344,0,689,57,111,78,kahramanmaraş,0,6,2,108,0,24,2,0,0,4,False
1157359004244463616,"haberleri güvercinler taşıdı ama türküler hep turnalara yazıldı",False,False,10,175,0,1,0,1075437629641031680,0,814597,8792,15594,1610,hatay,0,1,2,56,0,8,2,0,0,7,False
1157361164009005056,"önce allah a sonra şiirlerimdeki satırlarıma emanetsin",False,False,24,446,0,0,0,1103376632251850752,0,8734,3268,1313,1463,gaziantep,2,2,2,48,1,7,2,0,0,6,False
1157365022412214276,"sagopa kajmer neyim var ki",False,False,392,3535,0,1,0,631342449,7,7,1,196263,2177,samsun,0,1,4,22,0,5,4,0,0,4,False
1157365076489310209,"aşk mı sex mi",False,False,112,6415,0,0,0,1104370230342635521,0,255558,11553,31655,1312,istanbul,0,1,2,10,0,4,2,0,0,2,False
1157366086825893888,"kaz dağları halkındır salda gölü halkındır munzur dağları halkındır şirince halkındır biz çevre deyince yöresine göre ayırmayız biz insan deyince kimliğine inancına göre ayırmayız anadolu ve trakya hepimizin evidir sonsuza kadar da birlikte yaşayacağız",False,False,504,3564,0,0,0,63829194,10,3264,38,106471,12328,anadolu,0,20,9,219,0,34,9,0,0,6,False
